19113,Paulo Rink,GER
19114,Rubén Suárez Del Río,ESP
19115,Luis Rioja,ESP
19116,Avelino Riopedre,ESP
19117,Leonel Ríos,ARG
19118,Pedro Ríos,ESP
19119,Roberto Ríos,ESP
19120,Rémy Riou,FRA
19121,Rudy Riou,FRA
19122,Roberto Ripa,ITA
19123,Renaud Ripart,FRA
19124,Stuart Ripley,ENG
19125,Patxi Rípodas,ESP
19126,Sylvain Ripoll,FRA
19127,Guillaume Rippert,FRA
19128,Rodrigo Riquelme,ESP
19129,Birk Risa,NOR
19130,Jürgen Rische,GER
19131,Alberto Risco,ESP
19132,Vidar Riseth,NOR
19133,Roope Riski,FIN
19134,Henrik Risom,DEN
19135,Andrea Rispoli,ITA
19136,Marcel Risse,GER
19137,Robin Risser,FRA
19138,Hilko Ristau,GER
19139,Mihailo Ristić,SRB
19140,Sreto Ristić,SRB
19141,Mart Ristl,GER
19142,Stefan Ristovski,MKD
19143,Andy Ritchie,ENG
19144,Matt Ritchie,SCO
19145,Paul Ritchie,SCO
19146,Christian Ritter,GER
19147,Marlon Ritter,GER
19148,Thomas Ritter,GER
19149,Stephan Ritz,
19150,Lars Ritzka,GER
19151,Emmanuel Rival,FRA
19152,Rivaldo,BRA
19153,Claudio Rivalta,ITA
19154,Antonio Rivas,ESP
19155,David Rivas,ESP
19156,Diego Rivas,ESP
19157,Emanuel Rivas,ARG
19158,Martín Rivas,URU
19159,Nelson Rivas,COL
19160,Rigoberto Rivas,HON
19161,Claude-Arnaud Rivenet,FRA
19162,Alberto Rivera,ESP
19163,Gorka Rivera Alonso,ESP
19164,Ignacio Rivera Bazo,
19165,Cristian Rivera,ESP
19166,Maxence Rivera,FRA
19167,Rubén Rivera,ESP
19168,Gerardo Rivero,ARG
19169,Quique Rivero,ESP
19170,Martí Riverola,ESP
19171,Cristian Riveros,PAR
19172,Stiven Rivić,CRO
19173,Emmanuel Rivière,FRA
19174,Yohann Rivière,FRA
19175,Jonathan Rivierez,MTQ
19176,Cyriaque Rivieyran,FRA
19177,Leonardo Rivoira,ITA
19178,Alberto Rivolta,ITA
19179,Graham Rix,ENG
19180,Alessio Rizza,ITA
19181,Ivan Rizzardi,ITA
19182,Franck Rizzetto,FRA
19183,Paolo Rizzi,ITA
19184,Ruggiero Rizzitelli,ITA
19185,Giuseppe Rizzo,ITA
19186,Luca Rizzo,ITA
19187,Mauro Rizzo,ITA
19188,Andrea Rizzo Pinna,ITA
19189,Antonio Rizzolo,ITA
19190,Carlos Roa,ARG
19191,Emil Roback,SWE
19192,Gaëtan Robail,FRA
19193,Mathieu Robail,FRA
19194,Samuel Robail,FRA
19195,Antonio Robaina,ESP
19196,Arjen Robben,NED
19197,Anselmo Robbiati,ITA
19198,Rober,
19199,Rober,ESP
19200,Valentin Roberge,CYP
19201,Robert,BRA
19202,Bertrand Robert,REU
19203,Christophe Robert,FRA
19204,Fabien Robert,FRA
19205,Laurent Robert,FRA
19206,Samuel Robert,FRA
19207,Roberto,ESP
19208,Roberto,ESP
19209,Roberto,
19210,Aguinaldo Roberto Gallon,BRA
19211,Rocco Roberto Paris,ITA
19212,Sergi Roberto,ESP
19213,Zé Roberto,BRA
19214,Zé Roberto,BRA
19215,Lucas Robertone,ARG
19216,Andy Roberts,ENG
19217,Ben Roberts,ENG
19218,Cal Roberts,ENG
19219,Connor Roberts,WAL
19220,Haydon Roberts,ENG
19221,Iwan Roberts,WAL
19222,Jason Roberts,GRN
19223,Patrick Roberts,ENG
19224,Tony Roberts,WAL
19225,Tyler Roberts,WAL
19226,Alexander Robertson,AUS
19227,Andrew Robertson,SCO
19228,David Robertson,SCO
19229,Sandy Robertson,SCO
19230,Robi,ESP
19231,Antony Robic,FRA
19232,Martial Robin,FRA
19233,Jordan Robinand,FRA
19234,Robinho,BRA
19235,Mark Robins,ENG
19236,Antonee Robinson,USA
19237,Callum Robinson,IRL
19238,Carl Robinson,WAL
19239,Charlie Robinson,ENG
19240,Jack Robinson,ENG
19241,John Robinson,WAL
19242,Mark Robinson,ENG
19243,Marvin Robinson,ENG
19244,Matthew Robinson,ENG
19245,Michael Robinson,IRL
19246,Paul Robinson,ENG
19247,Paul Robinson,ENG
19248,Paul Robinson,ENG
19249,Stephen Robinson,NIR
19250,Theo Robinson,JAM
19251,Álex Robles,ESP
19252,Joel Robles,ESP
19253,Julián Robles,ESP
19254,Manuel Robles,
19255,Bryan Robson,ENG
19256,Ethan Robson,ENG
19257,Josh Robson,ENG
19258,Mark Robson,ENG
19259,Stewart Robson,ENG
19260,Thomas Robson,ENG
19261,Hal Robson-Kanu,WAL
19262,Miquel Robusté,ESP
19263,Joel Roca,ESP
19264,Marc Roca,ESP
19265,Xavier Roca,ESP
19266,David Rocastle,ENG
19267,Michele Rocca,ITA
19268,Marco Roccati,ITA
19269,Romain Rocchi,FRA
19270,Tommaso Rocchi,ITA
19271,Christopher Rocchia,FRA
19272,Pasquale Rocco,ITA
19273,Marc Roch,GER
19274,Adi Rocha,BRA
19275,Iván Rocha,BRA
19276,Jean Carlos Silva Rocha,BRA
19277,Kaique Rocha,BRA
19278,Leonardo Rocha,POR
19279,Ricardo Rocha,BRA
19280,Ricardo Rocha,POR
19281,Kenny Rocha Santos,CPV
19282,Alain Rochat,SUI
19283,Alain Roche,FRA
19284,Lee Roche,ENG
19285,Rodolphe Roche,FRA
19286,Stéphane Roche,FRA
19287,David Rochela,ESP
19288,Fábio Rochemback,BRA
19289,Rubén Rochina,ESP
19290,Benedikt Röcker,GER
19291,Cimo Röcker,GER
19292,Enzo Roco,CHI
19293,Stéphane Roda,FRA
19294,Marek Rodák,SVK
19295,Hugo Rodallega,COL
19296,Héctor Rodas,ESP
19297,Gerhard Rodax,AUT
19298,Stian Rode Gregersen,NOR
19299,Sebastian Rode,GER
19300,Sergio Rodelas,ESP
19301,Ronny Rodelin,FRA
19302,Simon Rodger,ENG
19303,Vincenzo Rodia,ITA
19304,Aleksandar Rodić,SVN
19305,Jonny Rödlund,SWE
19306,Rodnei,BRA
19307,Kaden Rodney,ENG
19308,Joe Rodon,WAL
19309,Rodri,ESP
19310,Rodri,ESP
19311,Rodri,ESP
19312,Rodri,ESP
19313,Rodrigão,BRA
19314,Rodrigo,ESP
19315,Rodrigo,BRA
19316,Rodrigo,BRA
19317,Dani Rodrigues,POR
19318,Garry Rodrigues,CPV
19319,Gerson Rodrigues,LUX
19320,Kévin Rodrigues,POR
19321,Mickaël Rodrigues,FRA
19322,Moacir Rodrigues Santos,BRA
19323,Adrian Rodriguez,ESP
19324,Alejandro Rodríguez,ESP
19325,Alex Rodríguez,ESP
19326,Pedro Rodríguez Alfaro,ESP
19327,Álvaro Rodríguez,URU
19328,Ángel Rodríguez,ESP
19329,Ángel Rodríguez,ESP
19330,Ángel Jesús Mejías Rodríguez,ESP
19331,Francisco Rodríguez Araya,SUI
19332,Óscar Rodríguez Arnaiz,ESP
19333,Roberto Rodríguez Basulto,
19334,Braian Rodríguez,URU
19335,Bruno Rodriguez,FRA
19336,Antonio Rodríguez Cabo,ESP
19337,Moisés Rodríguez Carrión,ESP
19338,Rafael Rodríguez Castro,ESP
19339,Felipe Rodríguez Chacartegui,ESP
19340,Clemente Rodríguez,ARG
19341,Cristian Rodríguez,ESP
19342,Cristian Rodríguez,URU
19343,Damián Rodríguez,ESP
19344,Dani Rodríguez,ESP
19345,Daniel Rodriguez,ESP
19346,Darío Rodríguez,URU
19347,David Rodríguez,ESP
19348,Diego Rodríguez,URU
19349,Enrique Juan Medina Rodríguez,ESP
19350,Federico Rodríguez,URU
19351,Eduardo Rodríguez Fernández,ESP
19352,Fernando Rodríguez,ESP
19353,Fernando Rodríguez Ferrer,ARG
19354,Francis Rodríguez,ESP
19355,Gonzalo Rodríguez,ARG
19356,Guido Rodríguez,ARG
19357,Hugo Rodriguez,FRA
19358,Iván Rodríguez,ESP
19359,James Rodríguez,COL
19360,Javi Rodríguez,ESP
19361,Jay Rodriguez,ENG
19362,Jesus Rodríguez,ESP
19363,Joao Rodríguez,COL
19364,Jonathan Rodríguez,URU
19365,Jorge Rodríguez,ESP
19366,José Rodríguez,ESP
19367,Juan Rodríguez,ESP
19368,Juan Rodríguez,ESP
19369,Juanjo Rodríguez,ESP
19370,Julien Rodriguez,FRA
19371,Kirian Rodríguez,ESP
19372,Leonardo Rodríguez,ARG
19373,Gaspar Rodríguez Llaneza,ESP
19374,Alejandro Rodríguez López,ESP
19375,Mario Rodriguez,ESP
19376,Eduardo Rodríguez Martín,
19377,Íñigo Rodríguez Martínez,ESP
19378,Matías Rodríguez,ARG
19379,Maxi Rodríguez,ARG
19380,Michel Rodriguez,FRA
19381,Miguel Rodríguez,ESP
19382,Nacho Rodríguez,ESP
19383,Narciso Rodríguez,ESP
19384,Pablo Rodríguez,ESP
19385,Pablo Rodríguez,ARG
19386,Raúl Rodríguez,ESP
19387,Ribair Rodríguez,URU
19388,Ricardo Rodríguez,SUI
19389,Gabino Rodríguez Rodríguez,ESP
19390,Agustín Rodríguez Santiago,ESP
19391,Genaro Rodríguez Serrano,ESP
19392,Raúl Rodríguez Serrano,ESP
19393,Thomas Rodríguez,ARG
19394,Vicente Rodríguez,ESP
19395,Víctor Rodríguez,ESP
19396,Rodrygo,BRA
19397,Jack Rodwell,ENG
19398,Davy Roef,BEL
19399,Lodewijk Roembiak,NED
19400,Mads Roerslev,DEN
19401,Víctor Rofino,ESP
19402,Marko Rog,CRO
19403,Agustín Rogel,URU
19404,Roger,BRA
19405,Roger,ESP
19406,Rogério,BRA
19407,Alan Rogers,ENG
19408,Morgan Rogers,ENG
19409,Paul Rogers,ENG
19410,Frank Rohde,GDR
19411,Marcus Rohdén,SWE
19412,Merlin Röhl,GER
19413,Daniel Roiz Múgica,ESP
19414,Carlos Rojas,ESP
19415,Joan Rojas,ESP
19416,Luis Rojas,CHI
19417,Roberto Rojas,ESP
19418,Francisco Rojas Rojas,CHI
19419,Marcos Rojo,ARG
19420,Diego Rolán,URU
19421,Rolando,POR
19422,Gabriele Rolando,ITA
19423,Simon Rolfes,GER
19424,Wolfgang Rolff,GER
19425,Alexis Rolín,URU
19426,Tony Rölke,GER
19427,Hugo Rölleke,GER
19428,Franck Rolling,FRA
19429,Jürgen Rollmann,GER
19430,Esteban Rolón,ARG
19431,Flavio Roma,ITA
19432,Filippo Romagna,ITA
19433,Alessio Romagnoli,ITA
19434,Andrea Romagnoli,ITA
19435,Simone Romagnoli,ITA
19436,Julien Romain,FRA
19437,Antonio Román,ESP
19438,Leo Román,ESP
19439,Marcel Román,URU
19440,Mihai Roman,ROU
19441,Juan Román Riquelme,ARG
19442,San Román,ESP
19443,Alessandro Romano,ITA
19444,Francesco Romano,ITA
19445,Luca Romano,
19446,Serge Romano,FRA
19447,Alaixys Romao,TOG
19448,Romaric,CIV
19449,Romário,BRA
19450,Alessandro Romeo,ITA
19451,Bernardo Romeo,ARG
19452,Dani Romera,ESP
19453,Romerito,ESP
19454,Aristóteles Romero,VEN
19455,Julián Romero Cañego,ESP
19456,Mario Romero Cañego,ESP
19457,Carlos Romero,ESP
19458,Cristian Romero,ARG
19459,Enrique Romero,ESP
19460,Isaac Romero,ESP
19461,Iván Romero,ESP
19462,Iván Romero,ESP
19463,Jaime Romero,ESP
19464,Julián Romero,
19465,Luis Romero,URU
19466,Luka Romero,ARG
19467,Marcelo Romero,URU
19468,Óscar Romero,PAR
19469,Quique Romero,ESP
19470,Sebastián Romero,ARG
19471,Sergio Romero,ARG
19472,Silvio Romero,ARG
19473,Oriol Romeu,ESP
19474,Jorris Romil,GLP
19475,Moritz Römling,GER
19476,Dennis Rommedahl,DEN
19477,Rafael Romo,VEN
19478,Fabrizio Romondini,ITA
19479,Dietmar Rompel,GER
19480,Rômulo,BRA
19481,Rômulo,ITA
19482,Eugênio Rômulo Togni,BRA
19483,Ronaldinho,BRA
19484,Ronaldo,BRA
19485,Cristiano Ronaldo,POR
19486,Connor Ronan,IRL
19487,Marco Ronca,
19488,Michael Ronca,GER
19489,Facundo Roncaglia,ARG
19490,Javi Roncal,ESP
19491,Stéphane Rondelaere,FRA
19492,Salomón Rondón,VEN
19493,Valentin Rongier,FRA
19494,Ronny,BRA
19495,Frank Ronstadt,GER
19496,Cyril Rool,FRA
19497,Marten de Roon,NED
19498,Wayne Rooney,ENG
19499,Axel Roos,GER
19500,Unai Ropero,ESP
19501,Vitor Roque,BRA
19502,Javier Ros,ESP
19503,Ramón Ros,ESP
19504,Massimiliano Rosa,ITA
19505,Iván Rosado,ESP
19506,Jesús Rosagro,ESP
19507,Roberto Rosales,VEN
19508,Hélder Rosário,POR
19509,Pablo Rosario,NED
19510,Robert Rosario,ENG
19511,Mario Rosas,ESP
19512,Antonio Rosati,ITA
19513,Romario Rösch,GER
19514,Danny Rose,ENG
19515,Jack Rose,ENG
19516,Lindsay Rose,MRI
19517,Marco Rose,GER
19518,Matthew Rose,ENG
19519,Matthias Rose,GER
19520,Michael Rösele,GER
19521,Fabio Roselli,
19522,Mattia Roselli,
19523,Alexander Rosen,GER
19524,Markus Rosenberg,SWE
19525,Lasse Rosenboom,GER
19526,Max Rosenfelder,GER
19527,Liam Rosenior,ENG
19528,Jan Rosenthal,GER
19529,Ronny Rosenthal,ISR
19530,Odise Roshi,ALB
19531,Aleandro Rosi,ITA
19532,Dragan Rosić,SRB
19533,Tomáš Rosický,CZE
19534,Valentin Rosier,FRA
19535,Mauro Rosin,ITA
19536,Alessandro Rosina,ITA
19537,Rosinei,BRA
19538,Sascha Rösler,GER
19539,Uwe Rösler,GER
19540,Gianluca Rosone,ITA
19541,Adriano Rossato,BRA
19542,Damian Roßbach,GER
19543,Lorenzo Rosseti,ITA
19544,Matteo Rossetti,ITA
19545,Luca Rossettini,ITA
19546,Diego Rossetto,ITA
19547,Alessandro Rossi,ITA
19548,Alessandro Rossi,ITA
19549,Andrea Rossi,ITA
19550,Dario Rossi,ITA
19551,Ezio Rossi,ITA
19552,Fabio Rossi,ITA
19553,Fausto Rossi,ITA
19554,Francesco Rossi,ITA
19555,Generoso Rossi,ITA
19556,Giuseppe Rossi,ITA
19557,Marco Rossi,ITA
19558,Marco Rossi,ITA
19559,Marco Rossi,ITA
19560,Matteo Rossi,ITA
19561,Matteo Rossi,
19562,Maurizio Rossi,ITA
19563,Paolo Rossi,ITA
19564,Sebastiano Rossi,ITA
19565,Thierry Rossi,FRA
19566,Youssef Rossi,MAR
19567,Christian Rossini,
19568,Fausto Rossini,ITA
19569,Jonathan Rossini,SUI
19570,Stefano Rossini,ITA
19571,Jordan Rossiter,ENG
19572,Fabio Rossitto,ITA
19573,Simone Rosso,ITA
19574,Frank Rost,GER
19575,Timo Rost,GER
19576,Laurențiu Roșu,ROU
19577,Pablo Rotchen,ARG
19578,Franco Rotella,ITA
19579,Mikel Roteta,ESP
19580,Dietmar Roth,GER
19581,Oliver Roth,GER
19582,Tom Rothe,GER
19583,Jérôme Rothen,FRA
19584,Carsten Rothenbach,GER
19585,Joe Rothwell,ENG
19586,Yannick Rott,FRA
19587,Edmund Rottler,
19588,Anthony Rouault,FRA
19589,Sébastien Roudet,FRA
19590,Lucas Rougeaux,FRA
19591,Jonas Rouhi,SWE
19592,Léo Rouille,FRA
19593,Jordi Roura,ESP
19594,Cédric Roussel,BEL
19595,Jérôme Roussillon,FRA
19596,Jon Routledge,ENG
19597,Wayne Routledge,ENG
19598,Jean-Christophe Rouvière,FRA
19599,Frédéric Roux,FRA
19600,Nolan Roux,FRA
19601,Lionel Rouxel,FRA
19602,Davy Rouyard,GLP
19603,Nicolò Rovella,ITA
19604,Enrico Röver,GER
19605,Rovérsio,BRA
19606,William Rovida,ITA
19607,Emanuele Rovini,ITA
19608,Charlie Rowan,ENG
19609,Aaron Rowe,ENG
19610,Jon Rowe,ENG
19611,Gary Rowett,ENG
19612,Keith Rowland,NIR
19613,Bryan Roy,NED
19614,Éric Roy,FRA
19615,Simon Royce,ENG
19616,Daniel Royer,AUT
19617,David Rozehnal,CZE
19618,Marcel Rozgonyi,GER
19619,Antonio Rozzi,ITA
19620,Frederik Rønnow,DEN
19621,Amir Rrahmani,KVX
19622,Altin Rraklli,ALB
19623,Xhulian Rrudho,ALB
19624,Ruan,BRA
19625,Manuel Ruano,ESP
19626,Rubén,ESP
19627,Rubén,ESP
19628,Rubén,ESP
19629,Marco Ruben,ARG
19630,Luis Rubiales,ESP
19631,Goran Rubil,CRO
19632,Matteo Rubin,ITA
19633,Rubinho,BRA
19634,Hugo Rubini,ARG
19635,Tim Rubink,GER
19636,Raffaele Rubino,ITA
19637,Rubio,ESP
19638,Álex Rubio,ESP
19639,Álvaro Rubio,ESP
19640,Hugo Rubio,CHI
19641,Juan Jesús Cabrera Rubio,ESP
19642,Manuel Rubio,
19643,Waldo Rubio,ESP
19644,Declan Rudd,ENG
19645,Pelly Ruddock Mpanzu,COD
19646,Neil Ruddock,ENG
19647,John Ruddy,ENG
19648,Volker Rudel,GER
19649,Petter Rudi,NOR
19650,Antonio Rüdiger,GER
19651,Fabian Rüdlin,GER
19652,Artjoms Rudņevs,LVA
19653,Gergely Rudolf,HUN
19654,Andrzej Rudy,POL
19655,Sebastian Rudy,GER
19656,Javier Rueda Garcia,ESP
19657,Jesús Rueda,
19658,Jesús Rueda,ESP
19659,Luis Rueda,ARG
19660,Kevin Rüegg,SUI
19661,Peter Rufai,NGA
19662,Wynton Rufer,NZL
19663,Francisco Rufete,ESP
19664,Stéphane Ruffier,FRA
19665,Dion Ruffo Luci,ITA
19666,Rufino,ESP
19667,Vincent Rüfli,SUI
19668,Richard Rufus,ENG
19669,Daniele Rugani,ITA
19670,Fabio Ruggeri,ITA
19671,Matteo Ruggeri,ITA
19672,Oscar Ruggeri,ARG
19673,Gennaro Ruggiero,ITA
19674,Luigi Ruggiero,
19675,Mário Rui,POR
19676,Aitor Ruibal,ESP
19677,Abel Ruiz,ESP
19678,Alberto Ruiz,ESP
19679,Bryan Ruiz,CRC
19680,Daniel Ruiz García,
19681,David Ruiz Gómez,
19682,Isma Ruiz,ESP
19683,Ismael Ruiz,ESP
19684,Jesús Ruiz,ESP
19685,José Miguel Pérez Ruiz,ESP
19686,Kays Ruiz,FRA
19687,Manuel Ruiz,ESP
19688,Marco Antonio García Ruiz,ESP
19689,Pablo Ruiz,ESP
19690,Fabián Ruiz Peña,ESP
19691,Ramón Ruiz,ESP
19692,Salva Ruiz,ESP
19693,Sergio Ruiz,ESP
19694,Rubén Ruiz Vergara,
19695,Víctor Ruiz,ESP
19696,Antonio Rukavina,SRB
19697,Tomislav Rukavina,CRO
19698,Nikita Rukavytsya,AUS
19699,Matthias Ruländer,GER
19700,Gerónimo Rulli,ARG
19701,Erminio Rullo,ITA
19702,Ruly,ESP
19703,Petr Ruman,CZE
19704,Michael Rummenigge,GER
19705,Michael Rundio,GER
19706,Vedran Runje,CRO
19707,Björn Runström,SWE
19708,Francesco Ruopolo,ITA
19709,Gennaro Ruotolo,ITA
19710,Rúper,ESP
19711,Iñaki Rupérez,ESP
19712,Timothé Rupil,LUX
19713,Lukas Rupp,GER
19714,Raul Rusescu,ROU
19715,Ian Rush,WAL
19716,Matthew Rush,IRL
19717,Sigurd Rushfeldt,NOR
19718,Carl Rushworth,ENG
19719,Marco Russ,GER
19720,Craig Russell,ENG
19721,Adriano Russo,ITA
19722,Alessandro Russo,ITA
19723,Alessandro Russo,ITA
19724,Antonio Russo,ITA
19725,Diego Russo,ITA
19726,Franco Russo,ARG
19727,Lorenzo Russo,ITA
19728,Nello Russo,ITA
19729,Orazio Russo,ITA
19730,Salvatore Russo,ITA
19731,Stefano Russo,GER
19732,Andrea Russotto,ITA
19733,Fabio Rustico,ITA
19734,Fabian Rüth,GER
19735,Oliva Rutjens,ESP
19736,Nils Rütten,GER
19737,Georginio Rutter,FRA
19738,Manuel Ruz,ESP
19739,Mathew Ryan,AUS
19740,Richie Ryan,IRL
19741,Maciej Rybus,POL
19742,René Rydlewicz,GER
19743,Julian Ryerson,NOR
19744,Aleksandr Rytchkov,RUS
19745,Thomas Rytter,DEN
19746,Michael Rzehaczek,GER
19747,Armando Sá,MOZ
19748,José Sá,POR
19749,Orlando Sá,POR
19750,Ricardo Sá Pinto,POR
19751,Roli Pereira de Sa,FRA
19752,Victor Sá,BRA
19753,Elias Saad,TUN
19754,Felipe Saad,BRA
19755,Idriss Saadi,ALG
19756,Ingo Saager,GER
19757,Janne Saarinen,FIN
19758,Alberto Saavedra Brazo,ESP
19759,José Antonio Rodríguez Saavedra,ESP
19760,Luiso Saavedra,ESP
19761,Christian Saba,GHA
19762,Youssouf Sabaly,SEN
19763,Mathys Saban,FRA
19764,Halid Šabanović,BIH
19765,Juan Sabas,ESP
19766,Antonio Sabato,ITA
19767,Rocco Sabato,ITA
19768,Ioan Sabău,ROU
19769,Marino Sabbadini,BEL
19770,Emmanuel Sabbi,USA
19771,Stefano Sabelli,ITA
19772,Abdelilah Saber,MAR
19773,Sabino,ESP
19774,Abdelhamid Sabiri,MAR
19775,Marcel Sabitzer,AUT
19776,Julien Sablé,FRA
19777,Jean-Philippe Sabo,FRA
19778,Enric Saborit,ESP
19779,Marcel Sabou,ROU
19780,Simão Sabrosa,POR
19781,Manuel Saccani,ITA
19782,Matteo Saccani,ITA
19783,Paolo Sacchetti,ITA
19784,Stefano Sacchetti,ITA
19785,Luigi Sacchi,ITA
19786,Laurent Sachy,FRA
19787,Nicolas Sachy,FRA
19788,Hakim Saci,ALG
19789,Falaye Sacko,MLI
19790,Hadi Sacko,MLI
19791,Ihsan Sacko,FRA
19792,Coli Saco,MLI
19793,Danilo Sacramento,BRA
19794,Eusebio Sacristán,ESP
19795,Dominic Sadi,ENG
19796,Mujaid Sadick,ESP
19797,Berat Sadik,FIN
19798,Omar Sadik,MAR
19799,Armando Sadiku,ALB
19800,Umar Sadiq,NGA
19801,Mat Sadler,ENG
19802,Mirco Sadotti,ITA
19803,Dirk Sadowicz,GER
19804,Bajram Sadrijaj,GER
19805,Scotty Sadzoute,FRA
19806,Alexis Saelemaekers,BEL
19807,Ivan Saenko,RUS
19808,Jorge Sáenz,ESP
19809,Pablo Saenz,ESP
19810,Tom Saettel,FRA
19811,José Saez,FRA
19812,Juan Antonio Pérez Sáez,ESP
19813,Prudencio Sáez Martínez,
19814,Fabien Safanjon,FRA
19815,Matvei Safonov,RUS
19816,Youssef Safri,MAR
19817,Marek Saganowski,POL
19818,Yannick Sagbo,CIV
19819,Mahir Sağlık,TUR
19820,Bacary Sagna,FRA
19821,Modibo Sagnan,MLI
19822,Willy Sagnol,FRA
19823,Charles Sagoe Jr,ENG
19824,Richie Sagrado,BEL
19825,Louis Saha,FRA
19826,Olcay Şahan,TUR
19827,Ben Sahar,ISR
19828,Adrián Sahibeddine,FRA
19829,Deniz Şahin,
19830,Kenan Şahin,TUR
19831,Nuri Şahin,TUR
19832,Samuel Şahin-Radlinger,AUT
19833,Nicolas Sahnoun,FRA
19834,Osame Sahraoui,NOR
19835,Moussa Saïb,ALG
19836,Hany Saïd,EGY
19837,Yakine Said Mmadi,COM
19838,Rafiki Said,COM
19839,Wesley Saïd,FRA
19840,Karim Saidi,TUN
19841,Alioum Saidou,CMR
19842,Rafik Saïfi,ALG
19843,Jamel Saihi,TUN
19844,Marco Sailer,GER
19845,Trent Sainsbury,AUS
19846,Dylan Saint-Louis,CGO
19847,Allan Saint-Maximin,FRA
19848,Nicolas Saint-Ruf,GLP
19849,Théo Sainte-Luce,FRA
19850,Borja Sainz,ESP
19851,Ivan Saio,ITA
19852,Romain Saïss,MAR
19853,Henri Saivet,SEN
19854,Samuel Sáiz,ESP
19855,Gaizka Saizar,ESP
19856,Mikel Saizar,ESP
19857,Sebastián Saja,ARG
19858,Bukayo Saka,ENG
19859,Kosi Saka,COD
19860,Gōtoku Sakai,JPN
19861,Hiroki Sakai,JPN
19862,Moïse Sakava,CMR
19863,Hamza Sakhi,FRA
19864,Diafra Sakho,SEN
19865,Lamine Sakho,SEN
19866,Mamadou Sakho,FRA
19867,Nenad Sakić,SRB
19868,Artim Šakiri,MKD
19869,Bakary Sako,MLI
19870,Jonas Sakuwaha,ZAM
19871,Álex Sala,ESP
19872,Emiliano Sala,ARG
19873,Jacopo Sala,ITA
19874,Luigi Sala,ITA
19875,Marco Sala,ITA
19876,Maurizio Sala,ITA
19877,Alfonso Salado,
19878,Ahmed Salah Hosny,EGY
19879,Ibrahim Salah,MAR
19880,Mohamed Salah,EGY
19881,John Salako,ENG
19882,Abdoul Salam Sow,GUI
19883,Amine Salama,FRA
19884,Óscar Salamanca Sanz,ESP
19885,Bartosz Salamon,POL
19886,Jan Salas,ESP
19887,Kike Salas,ESP
19888,Marcelo Salas,CHI
19889,Raimundo Salas,
19890,Víctor Salas,ESP
19891,Ronan Salaün,FRA
19892,César Salceda Gómez,
19893,Asier Salcedo,ESP
19894,Carlos Salcedo,MEX
19895,Eddie Salcedo,ITA
19896,Carlos Salcido,MEX
19897,Oleg Salenko,RUS
19898,Fernando Sales,ESP
19899,Mario Salgado,CHI
19900,Míchel Salgado,ESP
19901,Stephan Salger,GER
19902,Iliesse Salhi,FRA
19903,Manolis Saliakas,GRE
19904,William Saliba,FRA
19905,Yannis Salibur,FRA
19906,Dikeni-Rafid Salifou,TOG
19907,Moustapha Salifou,TOG
19908,Amidu Salifu,GHA
19909,Hasan Salihamidžić,BIH
19910,Sejad Salihović,BIH
19911,Paco Salillas,ESP
19912,Youssef Salimi,ALG
19913,Romain Salin,FRA
19914,José Salinas,ESP
19915,Julio Salinas,ESP
19916,Patxi Salinas,ESP
19917,Mohammed Salisu,GHA
19918,Ylli Sallahi,AUT
19919,Roland Sallai,HUN
19920,Benedikt Saller,GER
19921,Sebastien Salles-Lamonge,FRA
19922,Edgar Salli,CMR
19923,Yoann Salmier,GUF
19924,Diogo Salomão,POR
19925,Bachirou Salou,TOG
19926,Fausto Salsano,ITA
19927,Cristian Salvador,ESP
19928,José Salvador Requena,
19929,Manuel Salvador Serra,
19930,Víctor Salvador,ESP
19931,Stefano Salvatori,ITA
19932,Alessandro Salvetti,ITA
19933,Emiliano Salvetti,ITA
19934,Salvi,ESP
19935,Claudio Salvi,
19936,Eduardo Salvio,ARG
19937,Manuel Salz,GER
19938,Aniello Salzano,ITA
19939,Lloyd Sam,GHA
19940,Nordine Sam,ALG
19941,Sidney Sam,GER
19942,Georgios Samaras,GRE
19943,Lazar Samardzic,SRB
19944,Mamadou Samassa,MLI
19945,Mamadou Samassa,MLI
19946,Diadie Samassékou,MLI
19947,Mbwana Samatta,TAN
19948,Mama Samba Baldé,GNB
19949,Brice Samba,FRA
19950,Christopher Samba,CGO
19951,Albert Sambi Lokonga,BEL
19952,Junior Sambia,FRA
19953,David Sambissa,GAB
19954,Massamba Sambou,SEN
19955,Daniel Samek,CZE
19956,Luigi Samele,ITA
19957,Ali Samereh,IRN
19958,Joël Sami,COD
19959,Ali Sami Yachir,FRA
19960,Paolo Sammarco,ITA
19961,Frédéric Sammaritano,FRA
19962,Matthias Sammer,GER
19963,Sammir,CRO
19964,Conor Sammon,IRL
19965,Jasper Samooja,FIN
19966,César Sampaio,BRA
19967,Rui Sampaio,POR
19968,Omar Sampedro,ESP
19969,Sergi Samper,ESP
19970,Jairo Samperio,ESP
19971,Mario Sampirisi,ITA
19972,Stéphane Samson,FRA
19973,Samuel,BRA
19974,Samuel,ESP
19975,Dominic Samuel,ENG
19976,Jlloyd Samuel,TRI
19977,Walter Samuel,ARG
19978,Imari Samuels,ENG
19979,Ishé Samuels-Smith,ENG
19980,Martin Samuelsen,NOR
19981,Vinny Samways,ENG
19982,Víctor San Bartolomé,ESP
19983,Fede San Emeterio,ESP
19984,Chuky san jose,ESP
